Date,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference,Original_Language,Original_Likes,Original_Retweets,Original_Replies,Original_Hashtags,Original_URLs
2019-10-30,joy,0.4585191607475281,Dubai launches ‘world’s first’ Artificial Intelligence fatwa service.  https://t.co/rMWxkfVFFa,dubai launches world s first artificial intelligence fatwa service.,0.5,94,67,27,en,0,1,0,[],['https://gulfnews.com/uae/dubai-launches-worlds-first-artificial-intelligence-fatwa-service-1.67466584']
2018-04-29,joy,0.4880624711513519,"Sarine #Technologies has announced that K-Uno, a Japanese #jewelry company, is the first retailer in the world to adopt the new Sarine 4Cs #diamond report – “the world’s first artificial-intelligence based, technology driven automated grading report”...  https://t.co/UuL1vEwgt8",": sarine technologies announced kuno , japanese jewelry company , first retailer world adopt new sarine 4cs diamond report world s first artificialintelligence based , technology driven automated grading",0.32558139534883723,278,203,75,en,2,3,0,"['technologies', 'jewelry', 'diamond']",['http://ow.ly/Vh6c30jJwps']
2017-01-26,joy,0.924324095249176,Artificial Intelligence (AI) Successful Implementations  https://t.co/Qu4cHQkgW1,artificial intelligence ai successful implementations,0.5714285714285714,80,53,27,en,1,0,0,[],['https://lnkd.in/g-Gxfyh']
2018-04-27,joy,0.4142269194126129,Artificial Intelligence and Data Visualization   Boost Labs #Robots #AITopics #artificialintelligence  https://t.co/xYky1aVdaO,artificial intelligence data visualization boost labs robots aitopics artificialintelligence,0.42857142857142855,126,92,34,en,0,0,0,"['robots', 'aitopics', 'artificialintelligence']",['http://bit.ly/2HUxKwQ']
2020-02-28,joy,0.543161928653717,Humanizing Ai: How Artificial Intelligence Can Enhance The Employee Experience  https://t.co/p4EiHLEmAP #ai,humanizing ai: artificial intelligence enhance employee experience ai,0.5384615384615384,107,69,38,en,1,0,0,['ai'],['https://www.opensourcedworkplace.com/news/humanizing-ai-how-artificial-intelligence-can-enhance-the-employee-experience']
2018-02-27,joy,0.5044715404510498,"Imagine combining virtual reality &amp; artificial intelligence to model play data, disrupting society in benign ways but just call it virtual intelligence","imagine combining virtual reality; artificial intelligence model play data , disrupting society benign ways call virtual intelligence",0.5217391304347826,155,133,22,en,2,0,0,[],[]
2018-04-19,joy,0.447843074798584,Something Awesome is in the works....  #2018 #artificialintelligence #robotics #AI #future…  https://t.co/FxW9Hn8RSc,something awesome works.... artificialintelligence robotics ai future,0.1875,116,69,47,en,3,2,0,"['artificialintelligence', 'robotics', 'ai', 'future']",['https://www.instagram.com/p/BhwIBLYBUh2/']
2019-05-29,joy,0.3461946249008178,Artificial Intelligence In The Workplace: How AI Is Transforming Your Employee Experience  https://t.co/g6AwczCLwQ,artificial intelligence workplace: ai transforming employee experience,0.5384615384615384,114,70,44,en,0,0,0,[],['http://ow.ly/eSOM30oQzw8']
2020-01-30,joy,0.540156364440918,#ONPASSIVE using #AI as chloride to intensify the picture of your business  Read More :-  https://t.co/MXT8TkCKuA  #ArtificialIntelligence #BusinessApplication #AITools #ONPASSIVEPlatform  https://t.co/UvxbPBe3Ig,onpassive using ai chloride intensify picture business read more: artificialintelligence businessapplication aitools onpassiveplatform,0.21428571428571427,212,134,78,en,66,12,0,"['onpassive', 'ai', 'artificialintelligence', 'businessapplication', 'aitools', 'onpassiveplatform']",['https://bit.ly/2t5zI82']
2019-01-30,joy,0.3848009407520294,#Discount | 26 Best MachineLearning and DeepLearning Courses   https://t.co/Z0Iu0yRqZm  AI ArtificialIntelligence BigData Python BusinessIntelligence BI DataScience Analytics ##Business #ML #DL,"mining customer reviews drive business growth ai , analytics , artificialintelligence , bigdata , crm , customer , datascience , digital , machinelearning , marketing , nlp , textanalytics",0.1875,193,188,5,en,0,1,0,"['discount', 'business', 'ml', 'dl']",['https://www.jadirectives.com/best-machine-learning-courses-and-best-deep-learning-courses/']
2019-08-30,joy,0.673141598701477,A quote from the first chapter of my forthcoming book that really sets a thought reflective and provoking tone. Because we can does it mean we should? #evolution #revolution #spirituality #philosophy #artificialintelligence #newworldorderagenda #technology #soul #humans #BEY…  https://t.co/Jk8qRt2EJV,quote first chapter forthcoming book really sets thought reflective provoking tone. mean? evolution revolution spirituality philosophy artificialintelligence newworldorderagenda technology soul humans bey,0.23404255319148937,301,204,97,en,1,0,0,"['evolution', 'revolution', 'spirituality', 'philosophy', 'artificialintelligence', 'newworldorderagenda', 'technology', 'soul', 'humans', 'bey']",[]
2019-12-29,joy,0.4239683151245117,How Artificial Intelligence Is Transforming Small Businesses  https://t.co/wzQb8jG65w #ai,artificial intelligence transforming small businesses smallbusiness artificialintelligence ai entrepreneur startups ml investors business vikez,0.2777777777777778,89,143,-54,en,0,0,0,['ai'],['https://inc42.com/resources/how-artificial-intelligence-is-transforming-small-businesses/']
2020-01-29,joy,0.7257542014122009,Cambridge Science Festival examines the effects and ethics of artificial intelligence – Cambridge Network  https://t.co/2nBmj3ychH,cambridge science festival examines effects ethics artificial intelligence cambridge network,0.6428571428571429,130,92,38,en,1,0,0,[],['https://ethicalairesources.com/2020/01/29/cambridge-science-festival-examines-the-effects-and-ethics-of-artificial-intelligence-cambridge-network/']
2017-12-14,joy,0.405326098203659,"Data Science in Finance: The Final Frontier?  Data Science, Artificial Intelligence, Machine Learning &amp; Big Data have become increasingly popular, fueled by growing collection &amp; availability of new data, processing power &amp; storage + open source movement.  https://t.co/RfhTN3Kudl  https://t.co/SvgDvOZNEV","data science finance: final frontier? data science , artificial intelligence , machine learning; big data become increasingly popular , fueled growing collection; availability new data , processing power; storage open source movement.",0.4634146341463415,316,234,82,en,1,0,0,[],['http://bit.ly/2iTODx6']
2017-11-24,joy,0.5108272433280945,Meet the #robots caring for #Japan #aging population -  https://t.co/FSEiZYmBL7 #robotics #technology #AI #artificialintelligence  https://t.co/xsIiyGnKXb,meet robots caring japan aging population robotics technology ai artificialintelligence,0.13636363636363635,154,87,67,en,0,0,0,"['robots', 'japan', 'aging', 'robotics', 'technology', 'ai', 'artificialintelligence']",['https://buff.ly/2ihA8zD']
2020-01-29,joy,0.4967808723449707,"🙌 NEW MEMBERS 🙌  Welcome to @paparicoagency who are new members of the @NetworkAlbion Business Club!   """"Full-service marketing consultancy powered by artificial intelligence and machine learning to help make your marketing budget work smarter.""""  ➡️  https://t.co/Rd4UleazxR  https://t.co/V3cQ3QYbto",new members welcome new members business club! fullservice marketing consultancy powered artificial intelligence machine learning help make marketing budget work smarter.,0.47058823529411764,300,170,130,en,1,1,0,[],['http://bit.ly/38EGD7k']
2018-06-27,joy,0.4002510905265808,"Artificial intelligence is for everyone!  If you're in Tokyo, this workshop features #PowerApps, @MicrosoftFlow, and Cognitive Services.  #AIforAll  https://t.co/jdLZf84aze","artificial intelligence everyone! tokyo , workshop features powerapps , , cognitive services. aiforall",0.30434782608695654,172,102,70,en,1,0,0,"['powerapps', 'aiforall']",['https://twitter.com/TaikiYoshidaJP/status/1012169983361601537']
2018-07-29,joy,0.4892870783805847,"InterestFeed UAE, India sign deal to seek $20bn #artificialintelligence benefits  https://t.co/SWgrSE6ZQE","interestfeed uae , india sign deal seek 20bn artificialintelligence benefits",0.4,105,76,29,en,0,0,0,['artificialintelligence'],['http://dlvr.it/Qd8Bcz']
2018-08-29,joy,0.4634453952312469,"I added a video to a @YouTube playlist  https://t.co/k5bSsXKCDP 《Juicy》by Jaroslaw Kapuscinski, with artificial intelligence","added video playlist juicy jaroslaw kapuscinski , artificial intelligence",0.35294117647058826,124,73,51,en,0,0,0,[],['http://youtu.be/tJKJ8RcN-7Y?a']
2017-01-30,joy,0.4792724549770355,"Artificial Intelligence for Humans, Volume 1: Fundamental Algorithms - Book Review  https://t.co/dDedS22MSO @tunguz","artificialintelligence humans , volume: natureinspired algorithms book review ai ml",0.15,115,83,32,en,0,0,0,[],['http://www.tunguzreview.com/?p=4396']
2017-08-17,joy,0.5914955139160156,"ThoughtSpot raises $60 million, ends funding round for artificial intelligence technology","thoughtspot raises million , ends funding round artificial intelligence technology",0.6153846153846154,89,82,7,en,0,0,0,[],[]
2019-03-29,joy,0.9062742590904236,Great read about ho #AI #artificialintelligence is changing the #Insurance industry. @cisilion #DigitalTransformation  https://t.co/riPNw4vRkQ,: great read ho ai artificialintelligence changing insurance industry. digitaltransformation,0.2631578947368421,142,92,50,en,1,1,0,"['ai', 'artificialintelligence', 'insurance', 'digitaltransformation']",['https://www.raconteur.net/risk-management/ai-insurance']
2018-03-30,joy,0.7823691368103027,"Great News for France. @Samsung chooses France to locate its new research center on artificial intelligence, creating more than 100 jobs. #ArtificialInteligence #AIForHumanity #startupnation @EmmanuelMacron @VillaniCedric @mounir","great news france. chooses france locate new research center artificial intelligence , creating more jobs. artificialinteligence aiforhumanity startupnation",0.40625,229,156,73,en,3,1,0,"['artificialinteligence', 'aiforhumanity', 'startupnation']",[]
2018-04-19,joy,0.4237532019615173,The latest The AI Artificial Intelligence Machine Learning Daily!  https://t.co/nsbLDYAOj6 #machinelearning,"fico scores , artificial intelligence machine learning ai artificialintelligence ficoworld2018",0.3333333333333333,107,94,13,en,2,1,0,['machinelearning'],['https://paper.li/afigueiredo/1497637823?edition_id=cfcb78a0-43ff-11e8-8d16-0cc47a0d1605']
2019-03-28,joy,0.3459928929805755,5 Practical Applications of AI in Contemporary Industries -Big Data Analytics News  https://t.co/R6RVikpz3v by @BDAnalyticsnews  #Analytics #BigData #ArtificialIntelligence #MachineLearning #PredictiveAnalytics #BI #BusinessIntelligence #IoT  #DigitalTransformation #DataScience,practical applications ai contemporary industries big data analytics news analytics bigdata artificialintelligence machinelearning predictiveanalytics bi businessintelligence iot digitaltransformation datascience,0.22857142857142856,278,212,66,en,0,2,0,"['analytics', 'bigdata', 'artificialintelligence', 'machinelearning', 'predictiveanalytics', 'bi', 'businessintelligence', 'iot', 'digitaltransformation', 'datascience']",['http://bit.ly/2Ov3h9v']
2019-07-31,joy,0.5496843457221985,Audi AI Artificial Intelligence Technology Videos  https://t.co/lBqLfrgEpd,smart building blocks robots ai artificialintelligence robotics tech technology technews innovation emergingtech techindustry,0.1111111111111111,74,125,-51,fr,0,0,0,[],['http://bit.ly/2Kgw4wG']
2018-08-31,joy,0.619432270526886,Just helped an AI learn emotions  https://t.co/rdkEb7PHro #deepmoji # AI # artificialintelligence # tech # emotions,ways ai transform creative leadership media tech companies artificialintelligence seo business branding seotips ecommerce_website content machinelearning deeplearning ml datascience biztips,0.10714285714285714,115,189,-74,en,0,0,0,['deepmoji'],['https://deepmoji.mit.edu/contribute']
2018-02-27,joy,0.5468220710754395,"@BitschoolAI - The World’s First Education Platform integrating Artificial Intelligence eLearning, Teaching and Tutoring.   https://t.co/BMquRn7Ylu  #BitSchool #ICO #elearning #education #AI #teaching","world s first education platform integrating artificial intelligence elearning , teaching tutoring. bitschool ico elearning education ai teaching",0.2857142857142857,200,145,55,en,0,0,0,"['bitschool', 'ico', 'elearning', 'education', 'ai', 'teaching']",['https://www.bitschool.io/']
2017-04-26,joy,0.4061875343322754,📚BookAdvice - The most popular books on #AI  #artificialintelligence   https://t.co/GlPaTPcNE1  https://t.co/UDGF4BfRst,bookadvice most popular books ai artificialintelligence,0.21428571428571427,119,55,64,en,0,0,0,"['ai', 'artificialintelligence']",['http://buff.ly/2oqE0Ue']
2017-03-29,joy,0.8026418089866638,"Artificial intelligence, income inequality, and paths to """"a fairer society""""  https://t.co/0YpaRShTEn","artificial intelligence , income inequality , paths fairer society",0.26666666666666666,102,66,36,en,0,0,0,[],['https://lnkd.in/ghmj2TV']
2020-02-27,fear,0.8074582815170288,"“Artificial Intelligence is driving one of the most profound technological revolutions in modern history” - AI can be leveraged to streamline mortgage applications, manage customer relationships and detect fraud: https://t.co/ITWBsMujdg #Fintech #AI #Banking #Finance #EmergingTech  https://t.co/6dJTI0CxR9","artificial intelligence driving one most profound technological revolutions modern history ai leveraged streamline mortgage applications , manage customer relationships detect fraud: fintech ai banking finance emergingtech",0.38636363636363635,306,222,84,en,1,1,0,"['fintech', 'ai', 'banking', 'finance', 'emergingtech']",['http://ow.ly/gcoA50yxicI']
2017-08-16,fear,0.5984140038490295,"How robotics, artificial intelligence and nanotechnology will affect your career  https://t.co/wyVQAh9orm","robotics , artificial intelligence nanotechnology affect career",0.38461538461538464,105,63,42,en,1,0,0,[],['http://ift.tt/2vFcWT6']
2017-05-30,fear,0.7123132348060608,Jack Ma's Artificial Intelligence And Automation Warning | CNBC  https://t.co/zTqE5erOye,jack ma's artificial intelligence automation warning cnbc,0.7,88,57,31,en,0,1,0,[],['http://fb.me/235d4Iz9t']
2017-10-31,fear,0.9917643666267396,Artificial Intelligence Created To Write Horror Stories - CBS New York  https://t.co/6UBUPAbu4F  https://t.co/nhSHIUZxl7,artificial intelligence created write horror stories cbs new york,0.6923076923076923,120,65,55,en,1,0,0,[],['http://dlvr.it/PyT890']
2019-11-28,fear,0.4670608043670654,A Bigram Poem inspired by AISydneyEvents:  Artificial intelligence   intelligence helps   helps detect   detect sepsis   sepsis in   in Sydney   Sydney emergency     -AI Sydney,bigram poem inspired aisydneyevents: artificial intelligence intelligence helps helps detect detect sepsis sepsis sydney sydney emergency ai sydney,0.6875,176,147,29,en,0,0,0,[],[]
2018-02-28,fear,0.8959639668464661,"Artificial intelligence's """"paper-clip maximizer"""" metaphor can explain humanity's imminent doom  https://t.co/StXEotXpxf",artificial intelligence's paperclip maximizer metaphor explain humanity's imminent doom,0.5384615384615384,121,87,34,en,2,1,0,[],['https://qz.com/1211313/artificial-intelligences-paper-clip-maximizer-metaphor-can-explain-humanitys-imminent-doom/?utm_source=qzfb']
2017-05-31,fear,0.9853072166442872,PIIE: And yet the fear remains with artificial intelligence: Won’t these same improvements give up most of our good jobs? …,piie: yet fear remains artificial intelligence: won improvements give up most good jobs?,0.5454545454545454,123,88,35,en,0,0,0,[],[]
2018-04-28,fear,0.7781488299369812,#robots  #artificialIntelligence #robotics #robotwars #sexbots Does humanity have a future? Was Hawking right about the threat posed by artificial intelligence?  https://t.co/83OOGCvjyJ  https://t.co/ZdCEkx0kub,robots artificialintelligence robotics robotwars sexbots humanity future? hawking right threat posed artificial intelligence?,0.2962962962962963,210,125,85,en,0,2,0,"['robots', 'artificialintelligence', 'robotics', 'robotwars', 'sexbots']",['http://smarturl.it/ROBtn']
2018-07-28,fear,0.6949222683906555,Google executive warns of face ID bias where racial profiling is baked in.   #ArtificialIntelligence   https://t.co/L67UU2W9VH,google executive warns face bias racial profiling baked. artificialintelligence,0.4117647058823529,126,79,47,en,0,0,0,['artificialintelligence'],['http://www.bbc.co.uk/news/technology-44977366']
2018-01-31,fear,0.4043760895729065,Chatbots and AI – the FinTech Trends to Watch  https://t.co/3aRZTB8ETv #CloudNative #Analytics #FinTech #Blockchain #Hyperledger #Chatbots #DX #ArtificialIntelligence #MachineLearning #DigitalTransformation  https://t.co/mfJTlrR9Hz,ai trends watch world artificialintelligence ai ml humans iot business technology innovation digitaltransformation fintech blockchain cybersecurity disruption deeplearning dl martech python,0.10810810810810811,231,189,42,en,15,11,3,"['cloudnative', 'analytics', 'fintech', 'blockchain', 'hyperledger', 'chatbots', 'dx', 'artificialintelligence', 'machinelearning', 'digitaltransformation']",['http://bit.ly/2vPUoB5']
2019-08-30,fear,0.5498700737953186,Fraudsters Used AI to Mimic CEO’s Voice in Unusual Cybercrime Case . @2basetech @taxionthego @DeepLearn007 @Deep_In_Depth @botmywork . #artificialintelligence #machinelearning #deeplearning  https://t.co/SvwdELGFLx,fraudsters used ai mimic ceo s voice unusual cybercrimecase fintech insurtech cybersecurity artificialintelligence machinelearning deeplearning,0.2,214,143,71,en,2,1,0,"['artificialintelligence', 'machinelearning', 'deeplearning']",['https://on.wsj.com/2zyBoGY']
2017-03-28,fear,0.6119447350502014,Should We Be Afraid of Artificial Intelligence?...  https://t.co/kTO5rHjY6V,afraid artificial intelligence?...,0.375,75,34,41,en,1,0,0,[],['http://fb.me/87BkrBWrI']
2021-07-17,fear,0.4213579297065735,Banking on AI: The Opportunities and Limitations of Artificial Intelligence in the Fight Against Financial Crime and Money Laundering via @IntBanker   https://t.co/ahr6LBNP1g (though the industry must reimagine AI+ as more than efficiency and AML and use it more to help society),banking ai: opportunities limitations artificial intelligence fight against financial crime money laundering though industry must reimagine ai more efficiency aml use more help society,0.5263157894736842,279,184,95,en,1,1,0,[],['https://internationalbanker.com/technology/banking-on-ai-the-opportunities-and-limitations-of-artificial-intelligence-in-the-fight-against-financial-crime-and-money-laundering/']
2017-11-23,fear,0.5029840469360352,The quiet revolution: how #ArtificialIntelligence is transforming marketing #AI  https://t.co/f6y0FTnPCC via @lilachbullock  https://t.co/1FesUfMq2K,quiet revolution: artificialintelligence transforming marketing ai,0.26666666666666666,148,66,82,en,0,0,0,"['artificialintelligence', 'ai']",['https://buff.ly/2iJF9kB']
2017-06-27,fear,0.9290754199028016,Facebook Will Use Artificial Intelligence to Police 'Extremist' Content - Breitbart  https://t.co/AZKD6lj6JB  https://t.co/Cb6oBzNept,facebook use artificial intelligence fight terrorist content tcnn tech hightech techie,0.2631578947368421,133,86,47,en,4,0,0,[],['http://crwd.fr/2sApoQY']
2017-02-28,fear,0.4599173963069916,Is it Difficult for Businesses to Adopt Artificial Intelligence?  https://t.co/pyr0BjkAWy,difficult businesses adopt artificial intelligence? artificialintelligence ai,0.4166666666666667,89,77,12,en,1,0,0,[],['http://b2c.news/DFNzjv']
2019-12-29,fear,0.955613136291504,".@GlobalPHObserv Artificial Intelligence in Health Care: The Hope, the Hype, the Promise, the Peril Special Publication from the National Academy of Medicine  https://t.co/vNUvAIUpi6…  https://t.co/ickF324hlE",". artificial intelligence health care: hope , hype , promise , peril special publication national academy medicine",0.4,208,114,94,en,5,4,0,[],['http://nam.edu/wp-content/upl']
2017-05-27,fear,0.5812133550643921,"""""...artificial intelligence will make the world more unpredictable that has never been Beijing's favorite trend"""".  https://t.co/NhLicerKyb",... artificial intelligence make world more unpredictable never beijing's favorite trend.,0.42105263157894735,140,89,51,en,0,0,0,[],['https://nyti.ms/2r8aHFZ']
2018-05-31,fear,0.9122809171676636,How Will Artificial Intelligence Affect the Risk of Nuclear War?  https://t.co/GfWJECLVg3,: artificial intelligence affect risk nuclear war?,0.5,89,50,39,en,0,0,0,[],['https://buff.ly/2xsSRlE']
2017-09-29,fear,0.3910689353942871,UN: Artificial intelligence could destabilize world through unemployment and war  https://t.co/fe5dDHgNWi,un: artificial intelligence destabilize world unemployment war,0.6363636363636364,105,62,43,en,1,0,0,[],['http://flip.it/i-hdms']
2019-06-29,fear,0.3622391521930694,Artificial Intelligence... Do the benefits outweigh the risks?  Or could it create threats we can’t even imagine yet? Find out more this Sunday on Full Measure #AI #terminator  https://t.co/BjeebfBcMw,artificial intelligence... benefits outweigh risks? create threats even imagine yet? find out more sunday full measure ai terminator,0.5333333333333333,200,132,68,en,20,7,3,"['ai', 'terminator']",[]
2019-05-30,fear,0.973425030708313,@phillippabiggs @ITU @VillaniCedric Glad that @VillaniCedric agrees with me that #ArtificialIntelligence is not the best term.  It was the first of the #SixMyths on #AI that I presented to the @ITU Global Symposium for Regulators last summer.  #FearOfTheFuture,glad agrees artificialintelligence best term. first sixmyths ai presented global symposium regulators last summer. fearofthefuture,0.3142857142857143,260,130,130,en,0,0,0,"['artificialintelligence', 'sixmyths', 'ai', 'fearofthefuture']",[]
2019-09-28,fear,0.9910088181495668,@MotherofTitan @milesofsmiles25 @MikeDMarler @mikew12w @MimiHuynh1 @ProtestPets @militarywife @heretical_1 @milar_t @MiimiBayer2 @mike59ny @mike63a @MikeDorsLV @mikemooneyham47 @MikeOakes57 @MikeTango22314 @MikeVellaZarb @mikey2020 @Mikeytm48 @mikhub1951 @mikkimmo @MikulaJeanne @milehiartist @milesaway58 @milkexperiment @milkriver18 @miller_peachy @milliesmiracle1 @milohagie @MiloseG @milosfriend2 @MimiGirlsMom America and around the world theres a serious ethics problem with people who believe in dishonesty. 👉🏼blackhat coders. VS whitehats   Makes the thought of Artificial Intelligence terrifying,america around world theres serious ethics problem people believe dishonesty. blackhat coders. vs whitehats makes thought artificial intelligence terrifying,0.3050847457627119,604,156,448,en,1,0,0,[],[]
2021-01-31,fear,0.5959306955337524,The recent compromise of SolarWind’s Orion platform has brought global attention to the need for businesses to make cyber security a top priority in 2021.  #Scanta #MachineLearning #IoT #AI #ArtificialIntelligence #CyberSecurity #CyberAttack #100DaysOfMLCode #100DaysOfCode,recent compromise solarwind s orion platform brought global attention need businesses make cyber security top priority. scanta machinelearning iot ai artificialintelligence cybersecurity cyberattack 100daysofmlcode 100daysofcode,0.29545454545454547,273,228,45,en,2,6,0,"['scanta', 'machinelearning', 'iot', 'ai', 'artificialintelligence', 'cybersecurity', 'cyberattack', '100daysofmlcode', '100daysofcode']",[]
2018-11-27,fear,0.3767392039299011,Artificial intelligence fueling the need for a digital workforce in healthcare  https://t.co/Z5ZGnRk6hP vía @HealthITNews,artificial intelligence fueling need digital workforce healthcare v,0.4666666666666667,121,67,54,en,1,0,0,[],['https://shar.es/aavQHU']
2018-05-30,fear,0.7129740715026855,Intel AI - Inside Artificial Intelligence  https://t.co/hqMPpcG9NG,artificial intelligence cyber domain hacking cybersecurity encryption ai,0.25,66,72,-6,fr,0,0,1,[],['https://ai.intel.com/']
2019-04-29,fear,0.8997752070426941,Confronting the risks of artificial intelligence  https://t.co/Rsm7CGzA7W,confronting risks artificial intelligence ai,0.5,73,44,29,en,0,0,0,[],['https://buff.ly/2GNK28X']
2019-03-29,fear,0.6391255855560303,Derisking machine learning and artificial intelligence  https://t.co/BKQyay17R3  https://t.co/lYjyYbjgLj,derisking machine learning artificial intelligence,0.625,104,50,54,en,0,0,0,[],['https://bobmorris.biz/derisking-machine-learning-and-artificial-intelligence']
2017-10-28,fear,0.6077448129653931,The Biggest Challenges Facing Artificial Intelligence (AI) In Business And Society  https://t.co/hVrJupxnQi,biggest challenges facing artificial intelligence ai business society,0.5384615384615384,107,69,38,en,0,0,0,[],['https://drumup.io/s/Ahwabt']
2019-09-28,fear,0.9014950394630432,Artificial Intelligence is coming to K-12 classrooms throughout the country...but these @BrookingsInst writers note the dangers of this for children from communities of color who are already subject to systemic &amp; institutional bias in the education system.  https://t.co/J865kiDba1,artificial intelligence coming k12 classrooms throughout country... writers note dangers children communities color already subject systemic; institutional bias education system.,0.4594594594594595,285,178,107,en,0,0,0,[],['https://www.brookings.edu/blog/the-avenue/2019/09/26/ai-is-coming-to-schools-and-if-were-not-careful-so-will-its-biases/']
2017-12-28,fear,0.9885502457618712,Yeah Artificial intelligence is a bit scary  https://t.co/EXuuIqB5sm,yeah artificial intelligence bit scary,0.625,68,38,30,en,0,0,0,[],[]
2017-12-30,fear,0.6901902556419373,AI cyberattacks will be almost impossible for humans to stop   https://t.co/zHzhLv3JL8  #ArtificialIntelligence #AI #CyberAttack,ai cyberattacks almost impossible humans stop artificialintelligence ai cyberattack,0.375,128,83,45,en,0,0,0,"['artificialintelligence', 'ai', 'cyberattack']",['http://www.wired.co.uk/article/ai-cyberattack-mike-lynch']
2019-01-29,fear,0.4813969731330871,#ArtificialIntelligence firm  https://t.co/gAg5sKWMbS has been helping @ICICILombard process #HealthInsurance claims in under a minute with its #DeepLearning and #NeuralNetworks platform for customers needing hospitalisation.   https://t.co/B0LEIhZ7IL  https://t.co/OZbOdPjAM7,artificialintelligence firm helping process healthinsurance claims minute deeplearning neuralnetworks platform customers needing hospitalisation.,0.3,276,145,131,en,0,0,0,"['artificialintelligence', 'healthinsurance', 'deeplearning', 'neuralnetworks']","['http://Arya.ai', 'https://buff.ly/2RMGmLE']"
2018-02-28,fear,0.9721835255622864,Artificial Intelligence in Healthcare Market Analysis 2018 to 2024: Reluctance Among Medical Practitioners to Adopt AI Based Technologies the +53.1% CAGR Industry  https://t.co/Ectmc2t7Sq,artificial intelligence healthcare market analysis: reluctance among medical practitioners adopt ai based technologies. cagr industry,0.5416666666666666,187,133,54,en,0,0,0,[],['http://www.moneyhealthfinance.com/artificial-intelligence-in-healthcare-market-analysis-2018-to-2024-reluctance-among-medical-practitioners-to-adopt-ai-based-technologies-the-53-1-cagr-industry-2/']
2018-05-29,fear,0.915801167488098,"@mgobluegirl6 @commando762 @KStiffers @CliffUpton @TurbidTG1 @LindaDiak @Acosta Well I'm sure a real bot wouldn't be insulted, hopefully not that would be scary with all the artificial intelligence stuff being developed 🤓","well sure real bot wouldn't insulted , hopefully scary all artificial intelligence stuff developed",0.375,221,98,123,en,0,0,1,[],[]
2019-02-27,fear,0.517349123954773,Derisking machine learning and artificial intelligence  https://t.co/jP7Wjfo5ES #machinelearning,derisking machine learning artificial intelligence machinelearning,0.5555555555555556,96,66,30,en,0,1,0,['machinelearning'],['https://www.mckinsey.com/business-functions/risk/our-insights/derisking-machine-learning-and-artificial-intelligence']
2018-09-26,fear,0.4832074046134949,Artificial Intelligence Has a Strange New Muse: Our Sense of Smell  https://t.co/n5zx7bHnNf,artificial intelligence strange new muse: sense smell,0.5833333333333334,91,53,38,en,0,0,0,[],['https://www.wired.com/story/artificial-intelligence-has-a-strange-new-muse-our-sense-of-smell/?mbid=social_fb_onsiteshare']
2019-02-26,fear,0.460348516702652,Data breaches have risen 480% in financial services firms  https://t.co/RKbhdwoAaB @Krimz @FndoGaviria @behringbautista @TheIoT  --- #IoT #M2M #industrial #data #connectivity #automation #AI #assettracking  #artificialintelligence #machinelearning #bigdata #DigitalTransformation  https://t.co/0jLOVo2wvj,data breaches risen financial services firms iot m2m industrial data connectivity automation ai assettracking artificialintelligence machinelearning bigdata digitaltransformation,0.15384615384615385,304,178,126,en,0,1,0,"['iot', 'm2m', 'industrial', 'data', 'connectivity', 'automation', 'ai', 'assettracking', 'artificialintelligence', 'machinelearning', 'bigdata', 'digitaltransformation']",['https://buff.ly/2GL87hT']
2017-12-14,fear,0.7175672054290771,“The reality of a self-managing data center is getting closer with HPE’s announcement last week of what it claims to be the first artificial intelligence (AI) predictive engine for trouble in the data center.”  https://t.co/DRgbSNGoaa  https://t.co/a1jCS39MLp,reality selfmanaging data center getting closer hpe s announcement last week claims first artificial intelligence ai predictive engine trouble data center.,0.39473684210526316,259,155,104,en,0,0,0,[],['https://buff.ly/2B5ms52']
2018-01-30,fear,0.7346043586730957,"Economic Scene: After Globalization, a New Specter Could Feed Populist Politics  https://t.co/KxICgyKsst imports from China gave rise to the dynamics that led to President Trump’s election. Artificial intelligence could provide the next wave.","economic scene: globalization , new specter feed populist politics jobkilling imports china gave rise dynamics led president trump s election. artificial intelligence provide next wave.",0.5714285714285714,242,185,57,en,0,0,0,[],['https://www.nytimes.com/2018/01/30/business/economy/populist-politics-globalization.htmlJob-killing']
2018-01-30,fear,0.8997735977172852,Artificial Intelligence And The Threat To Salespeople  https://t.co/d1LV1DXQ6x,artificial intelligence threat salespeople ai,0.4444444444444444,78,45,33,en,0,0,0,[],['https://lnkd.in/gxYUTTn']
2017-07-14,fear,0.9900444746017456,What an artificial intelligence researcher fears about AI  https://t.co/g9xuy9HNYP,thesciencemic artificial intelligence researcher fears ai science,0.45454545454545453,82,65,17,en,0,0,0,[],['http://theconversation.com/what-an-artificial-intelligence-researcher-fears-about-ai-78655']
2017-06-30,fear,0.7874689698219299,Artificial intelligence turns critical for banks facing nimble #fintech rivals -   https://t.co/Hh8g4SrBOq  https://t.co/u59mm8riYU,artificial intelligence turns critical banks facing nimble fintech rivals ai finserv startups banking,0.4444444444444444,131,101,30,en,0,0,0,['fintech'],['http://bit.ly/2tyz4hY']
2017-08-31,fear,0.5631117224693298,Clinical artificial intelligence: on the brink of a digital revolution?  https://t.co/c25C5xI9qE,clinical artificial intelligence: brink digital revolution?,0.5454545454545454,96,59,37,en,0,0,0,[],['https://lnkd.in/eYRk3mX']
