Date,Source,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Time_Difference_Seconds,Time_Proximity_Score,Original_Length,Cleaned_Length,Length_Difference
2023-01-02 07:43:43+00:00,ChatGPT,joy,0.630275309085846,"People Are Eagerly Consulting Generative AI ChatGPT For Mental Health Advice, Stressing Out AI Ethics And AI Law

https://t.co/zZ2JSYgKtk

#IranML
#IranTech #ChatGPT #SmartCity #dataScientist 
#Dl #iioT #bigdata #AI #SelfDrivingCars #SociaLMediA #SimurghAI #هوش_مصنوعی #WEb3","people eagerly consulting generative ai chatgpt mental health advice, stressing ai ethics ai law",0.5709677419354838,0.0,1.0,274,96,178
2022-12-06 20:00:37+00:00,ChatGPT,joy,0.8784814476966858,How to be happy according to #ChatGPT 😁 https://t.co/LclkRul7jX,happy according,0.475,0.0,1.0,63,15,48
2023-04-04 13:47:41+00:00,ChatGPT,joy,0.5620867013931274,"@Colin_Hung @MightyCasey @ReginaHolliday @ePatientDave @S4PM As I think &amp; pray daily for @MightyCasey &amp; think about how #AI &amp; #ChatGPT is revolutionizing #healthcare today.  
My hope is our nation will #NeverForget what incredible #HCLDRS &amp; #Pioneers like @MightyCasey, @ePatientDave &amp; @ReginaHolliday have done &amp; the impact they have(3/4)","think amp; pray daily amp; think amp; revolutionizing today. hope nation incredible amp; like , amp; done amp; impact have34",0.4878048780487805,0.0,1.0,363,124,239
2023-03-10 14:00:03+00:00,ChatGPT,joy,0.7222713232040405,"Noun: aquarium

Aquariums are like fish prisons. They're like, ""Hey, you're gonna live in this tiny tank for the rest of your life, but at least you get to look at some pretty rocks!""

 #technology #innovation #chatGPT #openai #programming","noun: aquarium aquariums like fish prisons. like, hey, gonna live tiny tank rest life, least get look pretty rocks!",0.5974999999999999,0.0,1.0,239,115,124
2022-12-02 08:53:00+00:00,ChatGPT,joy,0.9746968746185304,"@OpenAI's #ChatGPT responses are structured in a way that ties together your query with the output. Feels a lot like talking to an actual person 👏 👏

Quite cool! https://t.co/YAPjPbCdR0",s responses structured way ties together query output. feels lot like talking actual person quite cool!,0.6620689655172414,0.0,1.0,185,103,82
2023-03-25 16:49:15+00:00,ChatGPT,joy,0.95115327835083,"GM!☕️☀️  Glad to see $GPT4 is 10x now, and still pumping!🦾🦾 

👉https://t.co/aiXyY6kfR5

  #airdrop #NFT $APT $BONK $SSV $CFX $RINIA $ARB $BLUR  #ChatGPT $GPT4 $FIL $MATIC $GPT $RDNT $OP  #AI https://t.co/G7Ytq32XP9","gm! glad see gpt4 10x now, still pumping! apt bonk ssv cfx rinia arb blur gpt4 fil matic gpt rdnt op",0.3795454545454545,0.0,1.0,214,100,114
2023-02-04 13:12:13+00:00,ChatGPT,joy,0.5980446338653564,"VERY worth reading! #samaltman , the brains behind #ChatGPT @OpenAI  according to @NewYorker 
by @tadfriend 

https://t.co/tApIiXPMUC","worth reading! , brains behind according",0.5625,0.0,1.0,133,40,93
2023-02-20 15:52:43+00:00,ChatGPT,joy,0.4778379201889038,"Move over Rudolph, ChatGPT is leading the sleigh this Christmas! 

Discover how ChatGPT is revolutionizing the way we think about Christmas traditions. 🎅🤖🎄 

The Yule Blog - https://t.co/0jIpLZekDJ

#ChatGPT #airevolution #future #AI #Christmas @OpenAI","move rudolph, chatgpt leading sleigh christmas! discover chatgpt revolutionizing way think christmas traditions. yule blog",0.6266666666666667,0.0,1.0,252,122,130
2023-02-18 06:34:07+00:00,ChatGPT,sadness,0.9609296321868896,"@sundarpichai Don't try to copy ChatGPT. You will regret it. in the future this will become Google Hangout, Google Plus #ChatGPT #googlebrad","try copy chatgpt. regret it. future become google hangout, google plus",0.6499999999999999,0.0,1.0,140,70,70
2023-03-02 21:27:46+00:00,ChatGPT,sadness,0.6416096687316895,"@jasminepvodev Damn ! ChatGPT is upset with ya 😅

But I found it quite useful with my dev work, email templates also with some weird questions ! If we know what we’re looking for, then it supports you well !

Looking forward to know your first experience with #ChatGPT, hopefully very soon 😬🤣","damn ! chatgpt upset ya found quite useful dev work, email templates also weird questions ! know were looking for, supports well ! looking forward know first experience hopefully soon",0.6804347826086956,0.0,1.0,292,183,109
2023-01-26 02:16:15+00:00,ChatGPT,sadness,0.9872232675552368,"(1/3) Our students wrote a poem along w/ #ChatGPT in honor of those we lost:

Good Night in January

The January winds howl and moan
Reminding me of your absence, unknown
I grieve for you, my dear friend
Wondering when our paths will blend

#DayOfRemembrance #NASA #NASARemembers https://t.co/5KvIR5Njm8","13 students wrote poem along w honor lost: good night january january winds howl moan reminding absence, unknown grieve you, dear friend wondering paths blend",0.6347826086956522,0.0,1.0,303,158,145
2023-03-17 14:26:35+00:00,ChatGPT,sadness,0.9563600420951844,Ernie Bot “not yet perfect”: “#Baidu Plunges After Recorded Demo of #AI #Chatbot Disappoints.” #Tech #China #ChatGPT #ErnieBot #GPT4  https://t.co/o4MiuCg8AQ,ernie bot not yet perfect: plunges recorded demo disappoints.,0.4826086956521739,0.0,1.0,157,61,96
2023-02-17 06:00:26+00:00,ChatGPT,sadness,0.6870924830436707,If @satyanadella can help @bing  to take over even 5% market share from @Google. He will go down as one of the best tech CEOs. Microsoft has done a great job in managing the narrative so far and Google has done equally worse in #ChatGPT saga.,help take even 5 market share . go one best tech ceos. microsoft done great job managing narrative far google done equally worse saga.,0.634090909090909,0.0,1.0,242,134,108
2023-03-04 04:53:07+00:00,ChatGPT,sadness,0.302581638097763,Channelling my inner Tony Stark with #ChatGPT as my trusty AI assistant. https://t.co/CxS7WAWFM1,channelling inner tony stark trusty ai assistant.,0.7083333333333333,0.0,1.0,96,49,47
2022-12-03 14:24:18+00:00,ChatGPT,sadness,0.9506375193595886,My daughter just asked me why the elf on the shelf doesn't have a mommy. I didn't have the heart to tell her that elves are born from the tears of disappointed parents. #elfontheshelf #ChatGPT,daughter asked elf shelf mommy. heart tell elves born tears disappointed parents.,0.5709677419354838,0.0,1.0,192,81,111
2023-03-19 20:37:41+00:00,ChatGPT,sadness,0.515404462814331,"My son @itsmarkmoran you need to boost your public profile parabolically.
#ChatGPT https://t.co/VGGQGCep5O",son need boost public profile parabolically.,0.6230769230769231,0.0,1.0,106,44,62
2023-01-07 13:37:03+00:00,ChatGPT,sadness,0.4884063005447387,"The AVATARY Vision

Our Avatars will be used as in-class digital teachers for a better education system, dealing with the global lack of qualified personnel. 

#AI #blockchain #education #teaching #ChatGPT https://t.co/iLRDXNoUd1","avatary vision avatars used inclass digital teachers better education system, dealing global lack qualified personnel.",0.6161290322580645,0.0,1.0,229,118,111
2023-02-19 18:26:21+00:00,ChatGPT,sadness,0.9663662314414978,"#ChatGPT thinks Clitogram (my clitoral ultrasound protocol) is explicit but is ok with penile ultrasound. It’s emulating humans perfectly in this regard, sadly. Today I’m training this chatbot to do better! https://t.co/zIxGTJjH7D","thinks clitogram my clitoral ultrasound protocol explicit ok penile ultrasound. its emulating humans perfectly regard, sadly. today im training chatbot better!",0.6499999999999999,0.0,1.0,230,159,71
2023-03-24 01:22:00+00:00,ChatGPT,sadness,0.6892025470733643,Another one! #ChatGPT seems to have some serious problems with basic facts. It has repeatedly made up research paper citations that don't exist! https://t.co/4Jks08DhTn,another one! seems serious problems basic facts. repeatedly made research paper citations exist!,0.6791666666666666,0.0,1.0,168,96,72
2023-03-18 04:29:33+00:00,ChatGPT,sadness,0.5271459817886353,"AI isn't taking your job. It's taking the boring parts of your job, freeing you up to focus on the things that matter. Unless you learn how to use it, that is. #AI #Automation #Jobs #SkillsGap #ChatGPT","ai taking job. taking boring parts job, freeing focus things matter. unless learn use it, is.",0.6387096774193548,0.0,1.0,201,93,108
2023-03-21 18:16:45+00:00,ChatGPT,sadness,0.8499502539634705,"@wongmjane Quite disappointing. If after delays they aren't par with #chatgpt, then they may have missed this boat.",quite disappointing. delays par may missed boat.,0.588235294117647,0.0,1.0,115,48,67
2022-12-04 20:26:51+00:00,ChatGPT,sadness,0.5585253238677979,"now merge the conversational UI of #ChatGPT with dall-e prompts so people can paint with voice progressively.

""put a ring on the ring finger of the right hand of the subject""
""make it a gold ring""
""give the subject a more serious look""
""not that serious""",merge conversational ui dalle prompts people paint voice progressively. put ring ring finger right hand subject make gold ring give subject serious look not serious,0.55,0.0,1.0,255,164,91
2023-02-05 17:13:00+00:00,ChatGPT,sadness,0.349243551492691,Life isn’t easy in the Overworld. Will Arlen and Atlas make it out alive? Here’s Part 3 of our #Illuvium lore brought to you by #ChatGPT! https://t.co/OJAMQ1dxgu,life isnt easy overworld. arlen atlas make alive? heres part 3 lore brought,0.5655172413793104,0.0,1.0,161,75,86
2023-03-30 04:58:35+00:00,ChatGPT,sadness,0.6281418204307556,Asked #chatgpt to make a music video concept for #flowers by #Miley Cyrus and this ain’t bad https://t.co/xXS9l6A5ib,asked make music video concept cyrus aint bad,0.5578947368421052,0.0,1.0,116,45,71
2022-12-16 07:29:03+00:00,ChatGPT,sadness,0.6919248700141907,"Alot of fields are going to disrupted in the coming years 

https://t.co/zfhxE9shIG
#ChatGPT",alot fields going disrupted coming years,0.6230769230769231,0.0,1.0,92,40,52
2023-02-08 13:19:01+00:00,ChatGPT,sadness,0.554286003112793,"On this 5kW inverter, it has a range of 60-145VDC meaning anything below wont function.

It's 48V battery input thus 4*12V battery will be the min for it to run.

#BoycottEquityBank #ChatGPT Nato 30 Jubelee MPs Safaricom Rigathi Gachagua Njugush Okello Max President William Ruto","5kw inverter, range 60145vdc meaning anything wont function. 48v battery input thus 412v battery min run. nato 30 jubelee mps safaricom rigathi gachagua njugush okello max president william ruto",0.7044444444444444,0.0,1.0,279,194,85
2023-02-15 23:05:06+00:00,ChatGPT,sadness,0.6728525757789612,"2/15/2023 Miles Guo live: After Neil Shen’s failed investment in ChatGPT, his sugar daddy, the CCP stepped in and brought Microsoft on board in covering up its crimes and….
#Microsoft #NFSC #BillGates #ChatGPT #OpenAI #NeilShen #SequoiaCapital
https://t.co/egVbMlPL1t","2152023 miles guo live: neil shens failed investment chatgpt, sugar daddy, ccp stepped brought microsoft board covering crimes and.",0.5947368421052631,0.0,1.0,267,131,136
2023-04-05 14:37:15+00:00,ChatGPT,sadness,0.5417853593826294,"Could ChatGPT lay waste to millions of professional jobs, including journalists?

Not if they figure out their real value

#Robot #ChatGPT #AI #waste #professionaljobs #journalists #value
 https://t.co/Q3Aq0E8wjU via @WSJ","could chatgpt lay waste millions professional jobs, including journalists? figure real value via",0.6137931034482758,0.0,1.0,221,96,125
2023-03-23 13:11:41+00:00,ChatGPT,sadness,0.7727354168891907,"#Bing  #ChatGPT  #Microsoft #MicrosoftEdge  #chatgpt4  #angry #Trending #LatestNews #GoogleBard #Google #technologynews 
Bing got its feelings. #feelings https://t.co/EoIWdw7vS7",bing got feelings.,0.4235294117647059,0.0,1.0,177,18,159
2023-03-17 13:35:35+00:00,ChatGPT,sadness,0.4150011837482452,Is there life for #Grammarly after #ChatGPT?,life,0.39999999999999997,0.0,1.0,44,4,40
2023-03-20 03:45:09+00:00,ChatGPT,sadness,0.7524210810661316,"@jasonbelldata I tried to use #ChatGPT to help me with some reg expression writing today. It’s own examples would fail. Reminded me of some cool tricks with regex, but that was it.","tried use help reg expression writing today. its examples would fail. reminded cool tricks regex, it.",0.6620689655172414,0.0,1.0,180,101,79
2023-02-09 01:51:32+00:00,ChatGPT,sadness,0.8008303046226501,"#ChatGPT , Reality &amp; Disappearing #Jobs! https://t.co/hN1l0eg7N9",", reality amp; disappearing",0.5625,0.0,1.0,68,27,41
2023-01-14 21:04:41+00:00,ChatGPT,sadness,0.4557957947254181,"Here are 7 things you can do with #ChatGPT #ai right now:
1. Stop writing threads about it https://t.co/9uNVgXYazj",7 things right now: 1. stop writing threads,0.5947368421052631,0.0,1.0,114,43,71
2023-03-18 17:50:50+00:00,ChatGPT,sadness,0.7380567789077759,NCSC: #ChatGPT wont democratise #cyber-crime - Digit[.]fyi https://t.co/H7Ns5k7fD6 #Sec_Cyber,ncsc: wont democratise digit.fyi,0.51,0.0,1.0,93,32,61
2023-03-14 08:40:15+00:00,ChatGPT,sadness,0.4075258672237396,#Chatgpt knows a collab between @blkodyssy and @TheDangelo would be sick… with @questlove on drums of course https://t.co/aeIClK4VED,knows collab would sick drums course,0.4842105263157894,0.0,1.0,132,36,96
2022-12-05 02:57:11+00:00,ChatGPT,sadness,0.7215204238891602,Pointer-based attack on #ChatGPT's filters. Seems hard to prevent in a purely generative model. https://t.co/nkWmOiNjA0,pointerbased attack filters. seems hard prevent purely generative model.,0.6499999999999999,0.0,1.0,119,72,47
2022-12-06 09:27:56+00:00,ChatGPT,sadness,0.8454650044441223,Thought I'd ask #ChatGPT for some career advice. This is what it said. Not bad... https://t.co/qK4WKuxuNf,thought ask career advice. said. bad,0.5058823529411764,0.0,1.0,105,36,69
2022-12-05 13:52:16+00:00,ChatGPT,sadness,0.3833919167518616,Dang  #ChatGPT going to put me out of a job https://t.co/JWJ8US97jz,dang going put job,0.5545454545454545,0.0,1.0,67,18,49
2023-01-09 19:54:57+00:00,ChatGPT,sadness,0.9575576186180116,“…much in-school learning feels trivial and tedious.” #ChatGPT : A Must-See Before the Semester Begins | Faculty Focus https://t.co/MudBpv7SK2,much inschool learning feels trivial tedious. : mustsee semester begins faculty focus,0.5434782608695652,0.0,1.0,142,85,57
2023-02-09 15:07:53+00:00,ChatGPT,sadness,0.8376971483230591,"""ChatGPT: The AI that can write a business plan,
 but can't implement it.""
https://t.co/Ek0jst1j0Y
#ChatGPT #chatgpt3 #ai","chatgpt: ai write business plan, cant implement it.",0.475,0.0,1.0,121,51,70
2022-12-16 01:43:02+00:00,ChatGPT,sadness,0.7956987023353577,"#BustEDPencils Pod.
#ChatGPT and the end of crappy writing.
Guest John Warner @biblioracle
Listen Here: https://t.co/wizTM0PpwB 
@alfiekohn https://t.co/1SoCQLzKSP",pod. end crappy writing. guest john warner listen here:,0.6499999999999999,0.0,1.0,163,55,108
2023-03-01 15:21:26+00:00,ChatGPT,sadness,0.650698184967041,"SALES 101: When a prospect goes into hiding and stops returning calls 😳

#business #Entrepreneur #sales #marketing #PR #socialmedia #SEO #EmailMarketing #startup #websitedesign #branding  #ChatGPT #DigitalMarketing #SmallBusiness #publicity #startups #newbusiness #leads https://t.co/8B1nvnQA88",sales 101: prospect goes hiding stops returning calls,0.475,0.0,1.0,294,53,241
2023-03-31 17:09:47+00:00,ChatGPT,sadness,0.9502940773963928,"@verge Chat-GPT 3 response:
""Sad to hear that Chat-GPT has been banned in Italy due to privacy concerns. As a language model, I understand the importance of protecting user data and (...) "" 
https://t.co/brkARLzn6M #privacy #AI #ChatGPT #Italy #Italia https://t.co/Hn5ei8rz3U","chatgpt 3 response: sad hear chatgpt banned italy due privacy concerns. language model, understand importance protecting user data",0.5625,0.0,1.0,275,130,145
2023-02-26 13:06:09+00:00,ChatGPT,sadness,0.5574373602867126,"The buzz around #ChatGPT n #GenerativeAI overall is truly deafening. However, despite the excitement, there r some red flags about ethics that we cannot ignore. Look forward to the conversation with @beena_ammanath n @annaroy9 on making responsible  #AI a strategic imperative.","buzz around n overall truly deafening. however, despite excitement, r red flags ethics cannot ignore. look forward conversation n making responsible strategic imperative.",0.7052631578947368,0.0,1.0,277,170,107
2023-02-17 07:12:03+00:00,ChatGPT,sadness,0.8460851907730103,"Finished teaching first week of the semester. Given the furore over #ChatGPT and #AI I've gone for the nuclear option of no tech in my fresher classroom. I want to see dictionaries, pens and notebooks. #oldschool #learning #English #ESL What say you?","finished teaching first week semester. given furore gone nuclear option tech fresher classroom. want see dictionaries, pens notebooks. say you?",0.6684210526315789,0.0,1.0,250,143,107
2023-03-07 18:23:27+00:00,ChatGPT,sadness,0.9810814261436462,"Google [is] a lethargic search monopoly.
—#SamAltman, CEO OpenAI #ChatGPT (Tu 2/7/2023).

#generativelypretrainedtransformer
#transformer

#sundarpichai 

Thoughts? https://t.co/XkxlBjrLfp",google is lethargic search monopoly. ceo openai tu 272023. thoughts?,0.5449999999999999,0.0,1.0,188,68,120
2023-01-23 19:40:03+00:00,ChatGPT,sadness,0.3829564154148102,"#Kaspersky's Transatlantic Cable #podcast brings you the latest #cybersecurity news. What's new? 👇
✔️ #ChatGPT malware
✔️ #Smartdevice failures
✔️ Naughty #chat programs
✔️ &amp; more!
Tune in 👇 https://t.co/wgjlbzXX9j",transatlantic cable brings latest news. whats new? malware failures naughty programs amp; more! tune,0.6,0.0,1.0,218,100,118
2023-01-12 13:55:37+00:00,ChatGPT,sadness,0.5441386699676514,#ChatGPT failed the vibe test. @barenakedladies https://t.co/TVY27kxkJK,failed vibe test.,0.6,0.0,1.0,71,17,54
2023-02-05 05:00:08+00:00,ChatGPT,sadness,0.6376964449882507,A humourless budget: An HR complains to the FM #HumourlessBudget #Hr #HumourResource #BudgetReactions #VikramPoddar #EditorSPick #ExclusivePlus #UnionBudget2023 #CapitalExpenditure #ChatGPT  https://t.co/m3MGu8u1ek,humourless budget: hr complains fm,0.475,0.0,1.0,214,34,180
2023-01-16 07:40:08+00:00,ChatGPT,sadness,0.9247381687164308,"Chat GPT  change every professional  life into unprofessional 
#ChatGPT",chat gpt change every professional life unprofessional,0.8444444444444443,0.0,1.0,71,54,17
2023-02-01 06:22:07+00:00,ChatGPT,sadness,0.970021903514862,Atrioc should have used #ChatGPT for the apology. Missed opportunity to redeem AI. smh,atrioc used apology. missed opportunity redeem ai. smh,0.7,0.0,1.0,86,54,32
2023-01-23 13:35:07+00:00,ChatGPT,sadness,0.7581501007080078,@mrshowell24 Access to the internet and location-based information are big misses from #ChatGPT,access internet locationbased information big misses,0.55,0.0,1.0,95,52,43
2023-03-09 09:35:18+00:00,ChatGPT,sadness,0.870046854019165,"Sorry to be a #ChatGPT bore, but I've been trying it for heat loss calcs and #HeatPump advice. If you have an account, I'd be interested in your mileage. I'll post the prompt text I've been using, and some results, below (spoiler: they are variable!) https://t.co/pBeuqPLhqE 1/","sorry bore, trying heat loss calcs advice. account, interested mileage. post prompt text using, results, spoiler: variable! 1",0.5282608695652173,0.0,1.0,277,125,152
2023-02-16 18:09:12+00:00,ChatGPT,sadness,0.4323168992996216,"#ecsleducational #chatgpt #hydrogeninjection

Here's Why a Hydrogen Combustion Engine Will Never Be Popular
https://t.co/xv6txmTm9t https://t.co/9bO5iCUJzc",heres hydrogen combustion engine never popular,0.51875,0.0,1.0,155,46,109
2023-01-02 12:54:12+00:00,ChatGPT,sadness,0.8005036115646362,"Feels good to know there's now #AI that will never reply, ""What a stupid question!"".

Ask away at #ChatGPT❤️

#AcademicTwitter #AcademicChatter #phdlife https://t.co/lx8GmFICYM","feels good know theres never reply, what stupid question ask away",0.5153846153846153,0.0,1.0,176,65,111
2023-03-27 15:31:58+00:00,ChatGPT,sadness,0.5142691731452942,"@ylecun on Failures of #ChatGPT-like Auto-Regressive LLMs

#AI

https://t.co/42pzh59plS",failures autoregressive llms,0.43999999999999995,0.0,1.0,87,28,59
2023-04-04 16:05:45+00:00,ChatGPT,sadness,0.6521405577659607,"GAME CHANGER: This #r #shiny app was built using #chatgpt. 

But the process is riddled with landmines that 90% of data scientists will screw up. 

I want to help. Here's how... 🧵

#rstats #datascience https://t.co/QtZ4N97TC7",game changer: app built using process riddled landmines 90 data scientists screw up. want help. heres how,0.5578947368421052,0.0,1.0,225,105,120
2023-03-20 22:07:57+00:00,ChatGPT,sadness,0.803292989730835,"BREAKING: @OpenAI  #ChatGPT service has been partially restored  with limited features. Chat histories are currently not available and upgrade to #ChatGPTPlus remains ""temporarily paused"".",breaking: service partially restored limited features. chat histories currently available upgrade remains temporarily paused.,0.6230769230769231,0.0,1.0,188,125,63
2022-12-12 20:41:05+00:00,ChatGPT,sadness,0.3362965881824493,"On a scale of 1-10, how disappointed would you be to not have access to #ChatGPT anymore? https://t.co/ZnShaXfdFu","scale 110, disappointed would access anymore?",0.49444444444444446,0.0,1.0,113,45,68
2023-02-23 09:36:52+00:00,ChatGPT,sadness,0.9342045783996582,"📈 Don't miss out on the opportunity to invest in the future of language AI. Buy ChatGPT coin now! #investment #ChatGPT #crypto 

 https://t.co/2gGJ9D2T1X

 #airdrop #NFT  #Crypto  $MATIC  $chatgpt  #Nostr  $MAKI https://t.co/twbLLPVh7p",miss opportunity invest future language ai. buy chatgpt coin now! matic chatgpt maki,0.5258064516129032,0.0,1.0,235,84,151
2023-02-20 15:49:57+00:00,ChatGPT,sadness,0.9672116041183472,I feel like more and more websites would exclude their content from Bing+ChatGPT since people would rarely go to the source as these engines get better and those websites wont be able to monetize .#ArtificialIntelligence #AI #OpenAI #ChatGPT #GPT4 #Google #Bing #BARD #Microsoft,feel like websites would exclude content bingchatgpt since people would rarely go source engines get better websites wont able monetize .,0.5974999999999999,0.0,1.0,278,137,141
2023-03-30 13:08:17+00:00,ChatGPT,sadness,0.7908346056938171,"We have come a long way since ""computers were called GIGO machines"". Garbage In Garbage Out. Thanks to #AI they are no longer dumb. Thanks @OpenAI for #chatGPT",come long way since computers called gigo machines. garbage garbage out. thanks longer dumb. thanks,0.575,0.0,1.0,159,99,60
2023-01-17 06:09:38+00:00,ChatGPT,sadness,0.4572280347347259,"#Tech News🤖

🎯#Apple to begin Makin In-House Screens in 2024 in  shift away from Samsung

🎯#SpaceX #Starlink is coming to #Kenya

🎯#MTN Plans to Dispute $773 Million Ghana Tax Bill if Talks Fail

🎯#Microsoft Azure to Add #OpenAI's #ChatGPT to Cloud Services (MSFT)",news begin makin inhouse screens 2024 shift away samsung coming plans dispute 773 million ghana tax bill talks fail azure add cloud services msft,0.6333333333333333,0.0,1.0,264,145,119
2022-12-08 01:31:02+00:00,ChatGPT,sadness,0.8477867841720581,"Why is #ChatGPT not available in Egypt? *Sighhh* 
Can't we have access to anything nice on this side of the world! ☹😟",available egypt? sighhh cant access anything nice side world!,0.5041666666666667,0.0,1.0,117,61,56
2023-02-20 21:18:48+00:00,ChatGPT,sadness,0.4137950539588928,@elonmusk I wish #ChatGPT would stay away from politics!,wish would stay away politics!,0.6888888888888889,0.0,1.0,56,30,26
2023-03-18 21:25:53+00:00,ChatGPT,fear,0.6715413928031921,"I'm kind of horrified and excited to learn GPT4 is definitely better than me at both tailwind css and alpine.js 😬

#chatgpt #gpt4",kind horrified excited learn gpt4 definitely better tailwind css alpine.js,0.6181818181818182,0.0,1.0,129,74,55
2022-12-26 15:53:00+00:00,ChatGPT,fear,0.9067590832710266,"Messing around in chatgpt... the finds are incredibly ""human"" and sometimes scary. Wow
#ChatGPT #chatgpt3 https://t.co/On2DPNkLpz",messing around chatgpt finds incredibly human sometimes scary. wow,0.5722222222222222,0.0,1.0,129,66,63
2023-01-25 09:09:11+00:00,ChatGPT,fear,0.9455906748771667,Google has asked founders Larry Page and Sergey Brin for help on dealing with the rise of OpenAI’s ChatGPT. The tech giant reportedly feels the tool threatens the future of Google Search. The… https://t.co/aVZJSoYAtY #Analytics #chatgpt #Google #GoogleSearch - Follow for more,google asked founders larry page sergey brin help dealing rise openais chatgpt. tech giant reportedly feels tool threatens future google search. the follow,0.6972972972972973,0.0,1.0,276,155,121
2023-03-14 19:46:28+00:00,ChatGPT,fear,0.5391802191734314,"@DanCrenshawTX @USATODAY I couldn't agree more. The fight against danger is not a partisan issue, but a human issue. Humans should unite to protect your communities from the devastating impact of drugs &amp; violence. Seize this opportunity for bipartisanship and work together towards a safer world. #ChatGPT","agree more. fight danger partisan issue, human issue. humans unite protect communities devastating impact drugs amp; violence. seize opportunity bipartisanship work together towards safer world.",0.6733333333333333,0.0,1.0,309,194,115
2023-04-05 23:24:39+00:00,ChatGPT,fear,0.8468387126922607,"ChatGPT cheats: AI is a bigger threat to educational equality
 https://t.co/uUZJgTAn2F
 #bigger #ChatGPT #cheats #educational #equality #threat https://t.co/lhLY1NkZ4u",chatgpt cheats: ai bigger threat educational equality,0.5722222222222222,0.0,1.0,167,53,114
2023-01-05 16:24:39+00:00,ChatGPT,fear,0.5631349086761475,"Could AI models take down the almighty Google? 🧠

Asking an AI model &amp; getting exactly what you want, could spell trouble for the search giant. 

AI models such as ChatGPT &amp; Stable Diffusion are strong signals for AI starting to eat software.

#ai #chatgpt #openai #Google https://t.co/WlleDuAUGR","could ai models take almighty google? asking ai model amp; getting exactly want, could spell trouble search giant. ai models chatgpt amp; stable diffusion strong signals ai starting eat software.",0.6926829268292682,0.0,1.0,304,195,109
2023-01-12 23:29:50+00:00,ChatGPT,fear,0.4824251234531402,The first casualty of #ChatGPT will be offshore dev shops,first casualty offshore dev shops,0.6499999999999999,0.0,1.0,57,33,24
2023-03-04 23:35:19+00:00,ChatGPT,fear,0.8189905285835266,"“this isn’t an industry known for fast change, and the risks of inappropriately deploying new technology can be huge.”
A summarized realistic overview of generative AI in healthcare by Stephen Wunker
#GenerativeAI #ChatGPT @Forbes 

https://t.co/Ya5rQeizIa","this isnt industry known fast change, risks inappropriately deploying new technology huge. summarized realistic overview generative ai healthcare stephen wunker",0.6216216216216216,0.0,1.0,256,160,96
2023-02-26 10:25:54+00:00,ChatGPT,fear,0.7511560320854187,"I asked #ChatGPT who is 
@hogrbe?
He ""said He's a self-proclaimed earthquake researcher who has gained attention for his predictions of earthquakes based on a supposed planetary alignment theory. He claims to use a method of ""seismic forecasting"" to predict #earthquakes.. 
#Al",asked ? said selfproclaimed earthquake researcher gained attention predictions earthquakes based supposed planetary alignment theory. claims use method seismic forecasting predict,0.573170731707317,0.0,1.0,277,179,98
2022-12-08 12:32:09+00:00,ChatGPT,fear,0.9612274765968324,"We used to worry about losing connection with others, now we worry about losing connection to our phones. #modernstruggles #alwaysconnected #ChatGPT @karpathy @realGeorgeHotz https://t.co/Uwy7QJWi55","used worry losing connection others, worry losing connection phones.",0.5333333333333333,0.0,1.0,198,68,130
2023-03-08 23:14:05+00:00,ChatGPT,fear,0.9805475473403932,"What terrifies the man who made Jaws?

Obsolescence via AI

...that should scare all of us #ChatGPT #AIart",terrifies man made jaws? obsolescence via ai that scare us,0.631578947368421,0.0,1.0,106,58,48
2023-02-03 11:19:17+00:00,ChatGPT,fear,0.9394863843917848,"If media talks about it all the time and people use it, it's a tool for manipulation. 

Open your eyes. Stay cautious. Be perspicacious.

#WEF #OpenAI #ChatGPT https://t.co/9NUmKqZnf0","media talks time people use it, tool manipulation. open eyes. stay cautious. perspicacious.",0.625,0.0,1.0,183,91,92
2023-03-15 04:34:23+00:00,ChatGPT,fear,0.5716854929924011,"""it's generally understood that the granting of wishes comes with a certain degree of caution, and it's important to use them wisely and for the greater good, rather than for personal gain."" #ChatGPT https://t.co/ACw2nIkr6S","its generally understood granting wishes comes certain degree caution, important use wisely greater good, rather personal gain.",0.628125,0.0,1.0,223,127,96
2023-02-21 14:48:15+00:00,ChatGPT,fear,0.912031352519989,"AI-powered phishing: Chatbot hazard or hot air? @Proofpoint's sr. manager of #datascience, Adam Starr, explains what his team is seeing in the threat landscape regarding large language models.

#ChatGPT #chatbot @README_Security 
 https://t.co/RdbdGyLcx8","aipowered phishing: chatbot hazard hot air? s sr. manager adam starr, explains team seeing threat landscape regarding large language models.",0.6705882352941176,0.0,1.0,254,140,114
2023-02-06 19:30:00+00:00,ChatGPT,fear,0.9808262586593628,IT Leaders Reveal Cyber Fears Around #ChatGPT https://t.co/GtNYaQAmqr #cyberthreats,leaders reveal cyber fears around,0.6888888888888889,0.0,1.0,83,33,50
2023-03-30 08:16:39+00:00,ChatGPT,fear,0.3555256128311157,Another chaotic prompt #chatGPT https://t.co/hx0Lg3CY1B,another chaotic prompt,0.72,0.0,1.0,55,22,33
