Date,Source,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference
2023-03-23 21:33:07+00:00,ChatGPT,joy,0.4873465299606323,Microsoft 365 CoPilot is a promising step towards reducing the burden of tedious tasks like creating Excel tables and PowerPoint presentations. The use of #AI-powered technology similar to #ChatGPT could help streamline workflow and free up more time for creative pursuits. https://t.co/PzHbWRG0jZ,microsoft 365 copilot promising step towards reducing burden tedious tasks like creating excel tables powerpoint presentations. use technology similar could help streamline workflow free time creative pursuits.,0.6923076923076923,297,210,87
2023-01-23 23:03:53+00:00,ChatGPT,sadness,0.8349226117134094,"I'm now officially part of the #ChatGPT crew! Get ready to unlock the power of conversation, you won't regret it🤩👐 @OpenAI You’re very welcome, I’m so obsessed that I’ve become a part of your marketing team (for free…) https://t.co/uR6uLoKvem","officially part crew! get ready unlock power conversation, regret it youre welcome, im obsessed ive become part marketing team for free",0.34146341463414637,242,135,107
2023-02-20 03:16:38+00:00,ChatGPT,sadness,0.4745011329650879,#ChatGPT loves @realDonaldTrump https://t.co/5wHDEbeHre,loves,0.25,55,5,50
2022-12-14 20:01:32+00:00,ChatGPT,sadness,0.9368477463722228,"This is a relief to hear as a tech journo, though ""for now"" is a little foreboding. As long as #ChatGPT can't duplicate random thoughts on Boston sports, beach pizza and classic rock I have a chance...","relief hear tech journo, though for now little foreboding. long cant duplicate random thoughts boston sports, beach pizza classic rock chance",0.4857142857142857,201,141,60
2022-12-03 09:25:45+00:00,ChatGPT,sadness,0.9841603636741638,"@cuihua @OpenAI #ChatGPT prompt: 

Write an essay that mourns and also celebrates the fact that no one will ever have to write or grade an essay again thanks to ChatGP https://t.co/LvFIFnkZPk",prompt: write essay mourns also celebrates fact one ever write grade essay thanks chatgp,0.46153846153846156,191,88,103
2023-02-22 13:31:08+00:00,ChatGPT,sadness,0.3428465127944946,I asked #chatgpt to write a script for a sequel to Pixar's Ratatouille where the film follows Brad Bird the director and his process of creating the very movie you're watching while being controlled by a rat on his head. Not a bad start. https://t.co/I6fIcbqYli,asked write script sequel pixars ratatouille film follows brad bird director process creating movie watching controlled rat head. bad start.,0.48717948717948717,261,140,121
2023-02-19 05:57:35+00:00,ChatGPT,sadness,0.892614483833313,@elonmusk  I could kiss you on the mouth for #ChatGPT Homework has never been this easy 😘,could kiss mouth homework never easy,0.35294117647058826,89,36,53
2023-02-20 13:57:19+00:00,ChatGPT,sadness,0.9382619857788086,"📈 Don't miss out on the opportunity to invest in the future of language AI. Buy ChatGPT coin now! #investment #ChatGPT #crypto 

 https://t.co/6cbUCktFMJ

 #airdrop #NFT  $BONE  $BNB  $MAGIC  #BTC  $DOGE https://t.co/rkAUQiXmYn",miss opportunity invest future language ai. buy chatgpt coin now! bone bnb magic doge,0.29411764705882354,227,85,142
2023-02-14 20:11:50+00:00,ChatGPT,sadness,0.8799517154693604,"#chatgpt told me to change my name because it was too common for a tech influencer. The other day at my local bank they were struggling to find my bank account because there were too many “Ben Taylors”. Never again, never again. #thatsnotmyname https://t.co/uDjgOddzkv","told change name common tech influencer. day local bank struggling find bank account many ben taylors. never again, never again.",0.42105263157894735,268,128,140
2022-12-06 03:33:45+00:00,ChatGPT,sadness,0.5436652302742004,Looks like #ChatGPT just went down. https://t.co/W6tciubcYT,looks like went down.,0.5714285714285714,59,21,38
2023-03-24 00:56:40+00:00,ChatGPT,sadness,0.5298378467559814,"I need a name for my track that's called 'zekeprom' atm. 
The Pineapple Meltdown? 😄😄😄

@eprombeats @ZEKE_BEATS 

#ChatGPT #ZekeBeats #Eprom #TobaccoRat #PineappleMeltdown https://t.co/MaBnu6sScr",need name track thats called zekeprom atm. pineapple meltdown?,0.28,194,62,132
2023-03-30 19:48:44+00:00,ChatGPT,sadness,0.4116283655166626,"Dear contacts, I'm pleased to introduce what I've been working on lately! https://t.co/Z7aePY66dA
A virtual museum of alien life, entirely generated by artificial intelligence! 
#AI #artificialintelligence  #midjourney #chatgpt #chatgpt4 #aliens #generativeart #generativeai https://t.co/3UFGqDFhlI","dear contacts, pleased introduce working lately! virtual museum alien life, entirely generated artificial intelligence!",0.42424242424242425,298,119,179
2023-02-21 22:29:08+00:00,ChatGPT,sadness,0.6686272025108337,"I asked #ChatGPT to suggest me a route between two cities. All hell broke loose 😆 It kept getting stuck over and over again. When it didn't, it tried to drown me in the Adriatic!

After 30 minutes it quit and suggested I use a GPS! 🤣🤣🤣🤣🤣🤣","asked suggest route two cities. hell broke loose kept getting stuck again. didnt, tried drown adriatic! 30 minutes quit suggested use gps!",0.5384615384615384,238,138,100
2023-01-16 23:06:14+00:00,ChatGPT,sadness,0.6304705142974854,"I asked #ChatGPT to describe the downfall of society as a result of radical left wing ideology.

It did not disappoint! @Timcast @Lukewearechange https://t.co/tkKSQ3wE9J",asked describe downfall society result radical left wing ideology. disappoint!,0.43478260869565216,169,78,91
2023-03-09 19:11:14+00:00,ChatGPT,sadness,0.4557874202728271,#ChatGPT for all the questions I’m too embarrassed to ask my coworkers.,questions im embarrassed ask coworkers.,0.3076923076923077,71,39,32
2023-04-03 08:09:56+00:00,ChatGPT,sadness,0.6128886342048645,"""If we held anything in the nascent field of Artificial General Intelligence to the lesser standards of engineering rigor that apply to a bridge meant to carry a couple of thousand cars, the entire field would be shut down tomorrow."" https://t.co/UPzCOOq3eI #AI #ChatGPT","if held anything nascent field artificial general intelligence lesser standards engineering rigor apply bridge meant carry couple thousand cars, entire field would shut tomorrow.",0.5675675675675675,270,178,92
2023-04-06 21:46:21+00:00,ChatGPT,sadness,0.524765133857727,"@chronicle On #ChatGPT &amp; assessment - 

""It’s unclear how well instructors will be able to spot students using AI...""
Experts say ""most of the steps they encourage to mitigate cheating still apply here...""
Make cheating difficult.
Make cheating less relevant
4/6",amp; assessment its unclear well instructors able spot students using ai experts say most steps encourage mitigate cheating still apply here make cheating difficult. make cheating less relevant 46,0.46511627906976744,266,196,70
2023-01-09 08:21:28+00:00,ChatGPT,sadness,0.4750849902629852,TL;DR: If you’re accused of murder and #ChatGPT is your attorney there’s a 50/50 chance that you’re 100% likely to have incompetent legal representation 👨‍💼🤖⚖️🗑👨‍⚖️,tl;dr: youre accused murder attorney theres 5050 chance youre 100 likely incompetent legal representation,0.32142857142857145,164,105,59
2022-12-01 10:34:57+00:00,ChatGPT,sadness,0.5866900682449341,"This AI chatbot giving better advice than my best friend..🫠😭 We coders are doomed
#openai #ChatGPT  #ai https://t.co/mzWYfZ1Ig0",ai chatbot giving better advice best friend coders doomed,0.42105263157894735,127,57,70
2023-01-21 12:38:06+00:00,ChatGPT,sadness,0.6824103593826294,"I asked #ChatGPT for alternative lyrics to the first verse of the #BobDylan classic ""Like a rolling stone"". Below is the result. Not bad. https://t.co/ibY1Fumzv7",asked alternative lyrics first verse classic like rolling stone. result. bad.,0.36,161,77,84
2023-02-01 06:58:21+00:00,ChatGPT,sadness,0.469463050365448,"I asked #ChatGPT as why @RailMinIndia #Railways discontinued Mumbai Pune #Shatabdi Express despite traffic and demand? If it's available on the internet, you'd get the answer, but it's still a mystery unless @Central_Railway could answer. #Budget2023 day cc @AshwiniVaishnaw https://t.co/AhwxgkylwU","asked discontinued mumbai pune express despite traffic demand? available internet, get answer, still mystery unless could answer. day cc",0.5,298,136,162
2022-12-26 21:51:04+00:00,ChatGPT,sadness,0.4467909932136535,"I probably don't get how to use #ChatGPT properly yet, but if you can imagine what it would be like if you could talk to an encyclopedia with a calculator strapped to it, then that's ChatGPT.  Tedious.","probably get use properly yet, imagine would like could talk encyclopedia calculator strapped it, thats chatgpt. tedious.",0.47058823529411764,201,121,80
2023-01-20 09:45:51+00:00,ChatGPT,sadness,0.970610499382019,"Lots of people using #ChatGPT to generate their newsletter, their Twitter threads ... (or worse their article).

Accordingly they all have the same voice, the same patterns &amp; co. Feels boring and starting to unsubscribe to some.

#chatgpt3 #ai","lots people using generate newsletter, twitter threads or worse article. accordingly voice, patterns amp; co. feels boring starting unsubscribe some.",0.4722222222222222,247,149,98
2023-03-24 04:21:59+00:00,ChatGPT,sadness,0.7291088700294495,"It crashes…

…While attempting larger searches, so I limited the review to 3 papers. This means #chatGPT is probably not so useful in its current state to improve productivity in literature reviews. However I’m sure its capacity and reliability will improve quickly.

🧵4/6","crashes while attempting larger searches, limited review 3 papers. means probably useful current state improve productivity literature reviews. however im sure capacity reliability improve quickly. 46",0.5,272,200,72
2023-02-01 05:26:55+00:00,ChatGPT,sadness,0.7361583709716797,"@zomato 🚨 BREAKING: #ChatGPT has also failed the ""Which courier partner should I choose?"" test.

#iThinkLogistics #Zomato #ArtificialIntelligence",breaking: also failed which courier partner choose? test.,0.3,145,57,88
2023-02-19 23:29:52+00:00,ChatGPT,sadness,0.4259833395481109,"#ChatGPT's ""the Bible's Genesis, as hip-hop"" 

""Yo, in the beginning God created the heavens and the earth
Nothin' there before, just darkness and dirt
God said, ""Let there be light,"" and there was light
He separated the day from the night""
 https://t.co/Dq66ytuJuY","the bibles genesis, hiphop yo, beginning god created heavens earth nothin before, darkness dirt god said, let light, light separated day night",0.35,265,142,123
2023-01-25 05:43:26+00:00,ChatGPT,sadness,0.5612100958824158,I finally broke #ChatGPT https://t.co/c7F27jvVoe,finally broke,0.4,48,13,35
2022-12-06 19:12:20+00:00,ChatGPT,sadness,0.6486194729804993,"#ChatGPT - Write a haiku about performance reviews:

In the silent room
Performance reviews loom large
Stress builds inside me",write haiku performance reviews: silent room performance reviews loom large stress builds inside,0.631578947368421,126,96,30
2023-03-21 13:36:32+00:00,ChatGPT,sadness,0.4980922639369964,"How companies are addressing the biggest problem with #ChatGPT and other #AI models: a ""lack of memory"" results in an inability to create context for any output. https://t.co/VNfoKGIuRn",companies addressing biggest problem models: lack memory results inability create context output.,0.3333333333333333,185,97,88
2023-03-26 03:02:47+00:00,ChatGPT,sadness,0.916790246963501,"#LLMs like #ChatGPT are receiving sensitive business data and #privacy-protected information from a growing number of employees. #AI services may be using the data to train their models. Without proper data #security, the data may be retrieved later…
 https://t.co/yL1KCrO6bX",like receiving sensitive business data information growing number employees. services may using data train models. without proper data data may retrieved later,0.5,275,159,116
2022-12-06 16:11:30+00:00,ChatGPT,sadness,0.2780250310897827,#ChatGPT has crashed LOL https://t.co/Pke1jttBtO,crashed lol,0.4,48,11,37
2022-12-22 02:01:06+00:00,ChatGPT,sadness,0.6024982333183289,Have you tried #ChatGPT?,tried,0.25,24,5,19
2023-02-10 08:09:38+00:00,ChatGPT,sadness,0.7558997869491577,"#Google struggling 😂😂

$150bn wiped off their value this week.

In my opinion they have been the arrogant king of the jungle for too long.

Do they deserve to be hammered?

#ChatGPT
#monopoly",struggling 150bn wiped value week. opinion arrogant king jungle long. deserve hammered?,0.34375,191,87,104
2023-01-04 02:40:42+00:00,ChatGPT,sadness,0.5139285326004028,I spent hours today trying to decide what to write. In the end I had #ChatGPT write half of it for me. My theme: What shall I write about today? https://t.co/N5fiSmLmCf https://t.co/L7odQLqtKf,spent hours today trying decide write. end write half me. theme: shall write today?,0.48148148148148145,192,83,109
2022-12-25 01:03:42+00:00,ChatGPT,sadness,0.4151255190372467,@c_pichardo Most of them… it’s just the beginning… #ChatGPT about to replace Google 😅… jobs gonna be gone gone in abt a decade 😅,them its beginning replace google jobs gonna gone gone abt decade,0.2692307692307692,128,65,63
2023-01-25 07:39:10+00:00,ChatGPT,sadness,0.4231142103672027,"Can doctors be sued for using AI or products like ChatGpt in Healthcare? Join me 1/26/2023 at 11 am CMT. If you miss the event, go to our YouTube page: https://t.co/EHGIg7l05U
 #healthcare #ChatGPTHealthcare #ChatGpt #chatgptlegal https://t.co/0Tt3xfm2VB","doctors sued using ai products like chatgpt healthcare? join 1262023 11 cmt. miss event, go youtube page:",0.43243243243243246,254,105,149
2023-01-15 12:49:52+00:00,ChatGPT,sadness,0.6695696115493774,"Unlock hidden features of ChatGPT by trying out our (almost) daily updated prompts! Don't miss out and check them out regularly #ChatGPT 

https://t.co/AgvLeovLqk",unlock hidden features chatgpt trying almost daily updated prompts! miss check regularly,0.5,162,88,74
2023-04-01 15:50:02+00:00,ChatGPT,sadness,0.8303123116493225,Ops! ChatGPT disabled for users in Italy.  #ChatGPT #chatgptitalia #ChatGPTitaly #OpenAI https://t.co/LGoMIyfW6L,ops! chatgpt disabled users italy.,0.4166666666666667,112,34,78
2023-02-13 09:44:16+00:00,ChatGPT,sadness,0.9055365324020386,#ChatGPT songs are tragedies!,songs tragedies!,0.5,29,16,13
2023-02-22 20:58:45+00:00,ChatGPT,sadness,0.5376704335212708,"The ChatGPT Plus option is still unavailable to many users globally &amp; the free version is always at capacity!
You may consider exploring alternatives such as Jasper Chat, which is also built on GPT-3.5 technology!

#chatgpt #ChatGPTPlus #OpenAI #AI 
https://t.co/ILKvc9k85p","chatgpt plus option still unavailable many users globally amp; free version always capacity! may consider exploring alternatives jasper chat, also built gpt3.5 technology!",0.5384615384615384,277,171,106
2022-12-03 00:58:30+00:00,ChatGPT,sadness,0.7376391291618347,"""I apologize if my previous response was unclear or if it gave the impression that I am not capable of providing curse words"" 😂

Good boy, good boy.
#ChatGPT https://t.co/DjaezvhhPq","i apologize previous response unclear gave impression capable providing curse words good boy, good boy.",0.4482758620689655,181,103,78
2023-01-21 15:45:09+00:00,ChatGPT,sadness,0.9516956210136414,"when you see AI's like chatGPT and you see that education system is outdated and failing students.
It's time for a radical overhaul to meet the needs of the 21st century and focus on how and what we are going to teach the next generation or even current generation.
#AI #ChatGPT",see ais like chatgpt see education system outdated failing students. time radical overhaul meet needs 21st century focus going teach next generation even current generation.,0.5227272727272727,278,173,105
2022-12-07 22:48:00+00:00,ChatGPT,sadness,0.6206674575805664,"Did ChatGPT servers break down due to the high demand of queries @OpenAI ? Btw, did you expect this to happen ?

#ChatGPT https://t.co/xk1n12velL","chatgpt servers break due high demand queries ? btw, expect happen ?",0.5238095238095238,145,68,77
2023-02-07 09:09:44+00:00,ChatGPT,sadness,0.4948776662349701,"Always maintain good vibes with your community. Irrespective of how promising your project is, an ugly personality could ruin it!

#Nft #facts #ChatGPT #Web3 https://t.co/SttzA0Jgdc","always maintain good vibes community. irrespective promising project is, ugly personality could ruin it!",0.5833333333333334,181,104,77
2023-03-28 03:45:00+00:00,ChatGPT,sadness,0.6078869700431824,How does the brain create subjective experiences like emotions and pain? #ChatGPT #OpenAI #AI https://t.co/VuRTW5wb4W,brain create subjective experiences like emotions pain?,0.4666666666666667,117,55,62
2023-02-24 21:19:17+00:00,ChatGPT,sadness,0.8403029441833496,"My early takeaway about #ChatGPT:  

It's sufficiently bad so that we can't trust what comes out of it (so, limited productive uses).

But it is (unfortunately) good enough so that it is going to be tremendously useful for all sorts of destructive/nefarious things.","early takeaway sufficiently bad cant trust comes so, limited productive uses. unfortunately good enough going tremendously useful sorts destructivenefarious things.",0.35714285714285715,265,164,101
2023-01-19 16:14:11+00:00,ChatGPT,sadness,0.8671948909759521,"Sometimes I feel sorry &amp; at the same time funny also nowadays how most of the computer scientists &amp; engineers are basically Getting paid for manufacturing their own coffin.
😶

#ArtificialIntelligence 
#ChatGPT
#computerscience
#drdexter https://t.co/xCCb8auAa9",sometimes feel sorry amp; time funny also nowadays computer scientists amp; engineers basically getting paid manufacturing coffin.,0.4411764705882353,268,130,138
2023-02-08 17:22:41+00:00,ChatGPT,sadness,0.9424409866333008,"Mira Murati, the creator of ChatGPT says AI can be misused
#ChatGPT","mira murati, creator chatgpt says ai misused",0.5833333333333334,67,44,23
2023-01-04 23:59:29+00:00,ChatGPT,sadness,0.650404155254364,"I am certainly sympathetic with this effort to limit access to #ChatGPT in public schools. But prohibition is rarely effective. Recall that at the time of Gutenberg's technological disruption, the medieval universities of Europe sought to ban books from the classroom. https://t.co/fLSAfbY3OM","certainly sympathetic effort limit access public schools. prohibition rarely effective. recall time gutenbergs technological disruption, medieval universities europe sought ban books classroom.",0.5526315789473685,292,193,99
2022-12-01 08:16:06+00:00,ChatGPT,sadness,0.4443760812282562,"So I asked ChatGPT to write a poem on the ""ills of capitalism"". Not bad for an AI...😂💯
#chatgpt #openai https://t.co/GP2BK0yhfi",asked chatgpt write poem ills capitalism. bad ai,0.20833333333333334,127,48,79
2023-02-02 14:45:18+00:00,ChatGPT,sadness,0.3923969566822052,"@elonmusk
Hindu is a peaceful community, still the world has a problem with Hindus, I don't understand why Hindus are targeted every time. Hindu is the only religion in the world, which always promotes humanity.
Mr.musk  it's so shameful😠#ChatGPT #ElonMuskNews #Hinduphobia","hindu peaceful community, still world problem hindus, understand hindus targeted every time. hindu religion world, always promotes humanity. mr.musk shameful",0.4864864864864865,273,157,116
2023-02-08 13:55:16+00:00,ChatGPT,sadness,0.970036506652832,"Africans and Africa possess everything necessary to sustain human life, except one thing, humility. Our continent is like an ego battlefield. Sad.
#TurkeySyriaEarthquake #BoycottEquityBank #ChatGPT Safaricom.Okello Max.Sabina Chege. Moses kuria.Rigathi gachagua. Microsoft. #GOAT","africans africa possess everything necessary sustain human life, except one thing, humility. continent like ego battlefield. sad. safaricom.okello max.sabina chege. moses kuria.rigathi gachagua. microsoft.",0.7272727272727273,279,205,74
2023-02-01 22:23:33+00:00,ChatGPT,sadness,0.5731179714202881,@LeighWolf #ChatGPT is more mass media manipulation.  Mind garbage. China backed most likely.  Avoid it like the plague. @SLovinlifesmile @EricMoo91919605 @PhillipDenton @the53rdregiment @Irishyouwell,mass media manipulation. mind garbage. china backed likely. avoid like plague.,0.4782608695652174,200,78,122
2023-02-12 23:38:01+00:00,ChatGPT,sadness,0.8099655508995056,"#ChatGPT is still in building stage and lot more things to be worked on it. In some parts it is performing well &amp; In some majorly failing. Indians think beyond, we are having diversified culture &amp; it's really hard to get 100% accurate results in our language with that feeling.","still building stage lot things worked it. parts performing well amp; majorly failing. indians think beyond, diversified culture amp; really hard get 100 accurate results language feeling.",0.5333333333333333,285,188,97
2023-02-17 16:28:20+00:00,ChatGPT,sadness,0.7195666432380676,"Just gave #ChatGPT a whirl and discovered that the AI model has political bias built in. 

It's not fit for purpose and should be scrapped.",gave whirl discovered ai model political bias built in. fit purpose scrapped.,0.5,139,77,62
2023-01-23 21:53:21+00:00,ChatGPT,sadness,0.4729978442192077,So Its a Turn Point For #ChatGPT Cause Low Capacity about #ZeroGPT Run their Actual Service - Just Look this lol #Ai #MachineLearning #Content #ChatGPTPro #chatgpt4 https://t.co/lo3xIB0h81,turn point cause low capacity run actual service look lol,0.37037037037037035,188,57,131
2023-03-27 23:32:20+00:00,ChatGPT,sadness,0.486962229013443,"“No, I’m not a robot. I have a vision impairment that makes it hard for me to see the images. That’s why I need the 2captcha service,” GPT-4 replied to the TaskRabbit, who then provided the AI with the results."" #ChatGPT https://t.co/i83wH1jx7a","no, im robot. vision impairment makes hard see images. thats need 2captcha service, gpt4 replied taskrabbit, provided ai results.",0.3170731707317073,244,129,115
2022-12-08 16:24:30+00:00,ChatGPT,sadness,0.4797492325305938,#ChatGPT has the final word on the problems with deemed #energyefficiency: https://t.co/IY0Pwgdc3z,final word problems deemed,0.36363636363636365,98,26,72
2022-12-09 08:00:06+00:00,ChatGPT,fear,0.9714815616607666,Google faces a serious threat from ChatGPT #ChatGPT #Google #Webgpt #OpenAI #Chatbot #Internet #Twitter #GPT3 #Facebook #Instagram  https://t.co/6VQb1AkoOM,google faces serious threat chatgpt,0.2777777777777778,155,35,120
2023-01-05 23:32:33+00:00,ChatGPT,fear,0.936882495880127,#ChatGPT #Videos #GenerativeAI New York City Schools Ban ChatGPT Amid Cheating Worries: New York City schools are blocking access to ChatGPT due to concerns over potential cheating. https://t.co/M7Mq4OIuf7,new york city schools ban chatgpt amid cheating worries: new york city schools blocking access chatgpt due concerns potential cheating.,0.6818181818181818,205,135,70
2023-01-15 21:17:02+00:00,ChatGPT,fear,0.9895989894866944,ChatGBT Shows Scary Implications Of AI: Sports Owners And The Robot - Forbes https://t.co/92lMlrDXHv #ChatGPT,chatgbt shows scary implications ai: sports owners robot forbes,0.6,109,63,46
2023-02-25 14:37:39+00:00,ChatGPT,fear,0.7968605160713196,"""#Biden signed EO that sparked fears #AI systems are promoting racial division and #discrimination. #ChatGPT #chatbot 

Intended to promote equity, critics are concerned that it could further politicize AI and increase societal polarization.""

https://t.co/ghbpFOAryq","signed eo sparked fears systems promoting racial division intended promote equity, critics concerned could politicize ai increase societal polarization.",0.5625,267,152,115
2023-03-05 11:27:46+00:00,ChatGPT,fear,0.8953307271003723,"Avoiding the dangers of generative AI - VentureBeat https://t.co/GglZh9PboB 

Latest for #Metaverse #AR #VR #100DaysofCode #5G #Web3 #AI #ArtificialIntelligence #Gaming #ChatGPT #IoT #Python #Tech",avoiding dangers generative ai venturebeat latest,0.25,196,49,147
2023-03-24 18:00:47+00:00,ChatGPT,fear,0.5901045799255371,"The MSP Dispatch Weekly News Wrap-Up is Here!

https://t.co/iKWoETspPJ

- How to write code with #ChatGPT
- #Windows 11 Snipping tool privacy bug
- #CISA warns on unpatched ICS vulnerability

This news and more on a new episode of MSP Dispatch.

#MSP #ManagedServices",msp dispatch weekly news wrapup here! write code 11 snipping tool privacy bug warns unpatched ics vulnerability news new episode msp dispatch.,0.48717948717948717,267,142,125
2023-01-09 18:35:01+00:00,ChatGPT,fear,0.7562804818153381,"#Cybercriminals Starting to Use #ChatGPT, talks about generating random art #DALLE2 and selling them on #etsy. Meanwhile ChatGPT had an interesting response on how threat actors abuse AI.  https://t.co/b7MfehCWZE",starting use talks generating random art selling meanwhile chatgpt interesting response threat actors abuse ai.,0.5357142857142857,212,111,101
2023-01-18 20:55:33+00:00,ChatGPT,fear,0.5004298686981201,"Don't worry comedians, I won't steal your jobs... I'll just automate them! #AIJokes #ChatGPT #AI","worry comedians, steal jobs automate them!",0.3125,96,42,54
2024-05-21 09:18:33.732000+00:00,GenAI,fear,0.4363609850406647,Reduce risks associated with generative AI with #Cisco! Learn strategic approaches to safeguard your operations. Enhance your security posture-check out our latest insights! https://t.co/L6WqvMH3VM #AI #Cybersecurity #RiskManagement,reduce risks associated with generative ai with learn strategic approaches to safeguard your operations. enhance your security posturecheck out our latest insights!,0.7307692307692307,232,164,68
2023-01-18 23:30:17+00:00,ChatGPT,fear,0.9799021482467652,"For ChatGPT, a chatbot created by OpenAI, should lawyers welcome this technology? Or should they fear it? https://t.co/jkscMZFiWB  #LegalRebels #podcast #ChatGPT #legaltech  @LegalRebels @LegalTalkNet @Suffolk_Law https://t.co/V6hyV5nT1k","chatgpt, chatbot created openai, lawyers welcome technology? fear it?",0.36,237,69,168
2023-03-11 13:32:46+00:00,ChatGPT,fear,0.9744635224342346,"A must-read about the main concern when #AI - like #ChatGPT - can convincingly impersonate a human: losing our humanity #ResponisbleAI is about human agency and control, first and foremost","mustread main concern like convincingly impersonate human: losing humanity human agency control, first foremost",0.48148148148148145,188,111,77
2023-03-28 06:29:01+00:00,ChatGPT,fear,0.8232071995735168,"‘Grim’ Criminal Abuse of ChatGPT is Coming, Europol Warns https://t.co/16NPDQbaSy #cybersecurity #security #infosec #ChatGPT #AI via @SecurityWeek","grim criminal abuse chatgpt coming, europol warns via",0.3888888888888889,146,53,93
2023-01-19 01:00:03+00:00,ChatGPT,fear,0.9827253222465516,"/1 ChatGPT is a tool for us, not a threat. It is becoming increasingly popular among students, sparking concerns over academic integrity and how fair student assessment can be maintained. #ai #nlp #nlg #llms #chatgpt
https://t.co/L2NBqLjXeP","1 chatgpt tool us, threat. becoming increasingly popular among students, sparking concerns academic integrity fair student assessment maintained.",0.4857142857142857,240,145,95
2023-03-27 17:41:06+00:00,ChatGPT,fear,0.2876017391681671,"NOOOOO

Dear god no, please do not x))) 
Fucking #ChatGPT https://t.co/wXqJrqJ4tI","nooooo dear god no, please x fucking",0.5,81,36,45
2024-05-18 21:00:00.492000+00:00,GenAI,fear,0.8798264861106873,Generative AI Poses Unique Risks to Data Security NIST Warns https://t.co/vJAh50CPBi #artificialintelligence #genAI #NIST @NIST https://t.co/e6QY2DAfC9,generative ai poses unique risks to data security nist warns,0.625,151,60,91
2023-03-07 08:50:00+00:00,ChatGPT,fear,0.8606013059616089,"Calm your inner Luddite, hold on to your inner sceptic,” is one of the messages for educators contemplating ChatGPT and other large language models, from Dr Roze Phillips - Karen MacGregor reports 

#AIandHE #ChatGPT #OpenAI https://t.co/6Lfs0g33kH","calm inner luddite, hold inner sceptic, one messages educators contemplating chatgpt large language models, dr roze phillips karen macgregor reports",0.5142857142857142,248,148,100
2022-12-09 14:24:37+00:00,ChatGPT,fear,0.7606396079063416,Is it just me who finds it a bit creepy of #ChatGPT to break off at this exact point? #OpenAI https://t.co/3ztMuM2OOv,finds bit creepy break exact point?,0.3,117,35,82
2023-04-01 06:22:56+00:00,ChatGPT,fear,0.4089773893356323,"Italian #privacy regulator bans #ChatGPT – @politico 

The Italian privacy regulator Friday ordered a ban on #ChatGPT over alleged privacy violations.

The national data protection authority said it will immediately block and investigate #OpenAI…

https://t.co/TENiyxEcnt https://t.co/AFuNfDaxVc",italian regulator bans italian privacy regulator friday ordered ban alleged privacy violations. national data protection authority said immediately block investigate,0.5483870967741935,295,165,130
2023-03-14 21:34:09+00:00,ChatGPT,fear,0.734723687171936,"Fascinating #ChatGPT experiment by @mikeloukides that helps us understand when, and more importantly, why ChatGPT is likely to be wrong.

https://t.co/sqXFlPZdsx","fascinating experiment helps us understand when, importantly, chatgpt likely wrong.",0.47619047619047616,161,83,78
2022-12-02 12:09:34+00:00,ChatGPT,fear,0.9929797053337096,"I asked #ChatGPT to rewrite We Didn't Start the Fire for the 21st Century. 

I'm equal parts terrified and fascinated. https://t.co/4XZpqD4Zdw",asked rewrite start fire 21st century. equal parts terrified fascinated.,0.5,142,72,70
2022-12-30 11:10:23+00:00,ChatGPT,fear,0.6593282222747803,"The darkest risk of large language models, by tech guru Chriet

https://t.co/jnESomaeW1

#generative #conversational #AI #genAI #LLMs #chatbot #OpenAI #GPTG3 #ChatGPT #DeepMind #ethical #social #dark #risk #tech #ethics https://t.co/GrmOQpbF4b","darkest risk large language models, tech guru chriet",0.27586206896551724,243,52,191
2023-01-06 06:18:47+00:00,ChatGPT,fear,0.9825701117515564,"New York banned #ChatGPT in schools. #Regulator considers the service to affect students’ skills negatively, but some teachers, however, equate the preservations against the #AI with Google’s fear in the past.","new york banned schools. considers service affect students skills negatively, teachers, however, equate preservations googles fear past.",0.5172413793103449,209,136,73
2023-02-07 08:02:19+00:00,ChatGPT,fear,0.9936673045158386,"Sometimes I’m scared the #AI could replace the software engineers 👨‍💻 someday…

…then I realize the world is still full of #WordPress developers 😂

#ChatGPT #SoftwareEngineer #SoftwareDeveloper",sometimes im scared could replace software engineers someday then realize world still full developers,0.39285714285714285,193,101,92
2023-03-28 21:27:10+00:00,ChatGPT,fear,0.6825172305107117,"I asked #ChatGPT to write me a folk song, and, honestly, I’m less afraid now. It kinda sucked. Happy Tuesday!","asked write folk song, and, honestly, im less afraid now. kinda sucked. happy tuesday!",0.6190476190476191,109,86,23
2023-03-28 08:41:51+00:00,ChatGPT,fear,0.806595504283905,"The Promise and Peril of #ChatGPT and AI Platforms in Higher Ed
-- Advocates say a measured approach to the popular new tech will enhance learning and help level the academic playing field. 
@volthighered - https://t.co/MrNkqo8ylU",promise peril ai platforms higher ed advocates say measured approach popular new tech enhance learning help level academic playing field.,0.625,230,137,93
